agent_kind,persona_id,openness,conscientiousness,extraversion,agreeableness,neuroticism,stimulus_file,brief,condition,target_v,target_a,stimulus_sha256,audience_protocol_sha256,rep,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,perceived_v,perceived_a
ocean,P11,high,low,high,low,high,B13_run0_nonopt.wav,B13,non_optimised,0.172,-0.267,8b30f1a716eaddbca4b2c4092cf121190e04bb795affd08fac211a7cd351a0aa,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,2,3,2,0.0,0.0
ocean,P02,high,high,high,high,low,B15_run1_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,2,4,2,2,3,3,3,2,0.0,0.0
ocean,P10,high,low,high,high,low,B02_run2_opt.wav,B02,optimised,0.234,0.121,ae493ab9acc9968bd8dcf8342d33c4c6976d2e340ee80e20803d8dac3efbec3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,1,5,1,4,5,1,2,2,1,1,0.0,0.75
ocean,P24,low,high,low,low,low,B01_run1_nonopt.wav,B01,non_optimised,0.172,0.175,d7e7abab4fa1ebecce1e0cbc198f9105aa31f98471e224c9015709dff3f67010,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,1,3,1,3,2,4,1,0.0,0.0
ocean,P14,high,low,low,high,low,B12_run0_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P28,low,low,high,low,low,B04_run0_opt.wav,B04,optimised,0.203,0.161,13993a2f721d5609b28e721ef362010f54ee67a1624e57cf8a759b8dcacacd76,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,7,2,4,2,3,5,2,3,2,2,2,0.0,0.5
ocean,P05,high,high,low,high,high,B05_run2_opt.wav,B05,optimised,-0.171,0.175,854935d168f71456e7610c97a1b9d0ce602f97d5554f917014ddef73c9b92736,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,8,2,5,2,4,5,2,3,2,2,2,-0.25,0.75
ocean,P32,low,low,low,low,low,B16_run1_nonopt.wav,B16,non_optimised,0.187,-0.292,da3422dc054fdadd934919dcda87774554955ea5c4f5b5b372c188dbb02620e4,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,2,2,2,1,2,4,3,1,0.0,0.0
ocean,P14,high,low,low,high,low,B04_run0_opt.wav,B04,optimised,0.203,0.161,13993a2f721d5609b28e721ef362010f54ee67a1624e57cf8a759b8dcacacd76,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P28,low,low,high,low,low,B07_run2_opt.wav,B07,optimised,-0.14,0.215,0dd0734eee6aca41f1075dfe756e1895a5baecc2c48110d8a1130531cff9bb2e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,2,3,3,2,3,4,3,2,0.0,0.0
ocean,P30,low,low,low,high,low,B14_run1_opt.wav,B14,optimised,0.234,-0.17,bc0f1256730062d3e66e41c92d4ac103e172ef2790a0bcc4981ff3390e00db08,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,3,4,2,3,1,4,3,4,1,0.0,0.0
ocean,P18,low,high,high,high,low,B09_run1_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P12,high,low,high,low,low,B03_run2_opt.wav,B03,optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,4,2,2,5,2,2,3,2,2,0.0,0.75
ocean,P06,high,high,low,high,low,B07_run1_opt.wav,B07,optimised,-0.14,0.215,7e9258a8a7b4c25d7a0e40d7745d2c8266e0ce00e0ec52da4a4a36008bee46f1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,6,2,4,2,3,5,2,3,2,3,2,0.0,0.25
ocean,P21,low,high,low,high,high,B01_run2_nonopt.wav,B01,non_optimised,0.172,0.175,053aea4c1057edfa476b58ddd72168c462761488acec7bd2498ed427b34e17ca,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,4,5,2,3,2,3,2,0.0,0.5
ocean,P06,high,high,low,high,low,B11_run1_opt.wav,B11,optimised,-0.124,-0.365,b28cb6f363f5e35224b4d015dc656ab976254a4a232b5d035226153d21bf012a,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,2,3,2,3,2,4,2,0.0,0.0
ocean,P01,high,high,high,high,high,B02_run0_opt.wav,B02,optimised,0.234,0.121,1967002b6f3c41f693e8cb303467207faa6553feeb7e53ffb6c7d3e654cdaa84,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,3,5,2,3,2,2,2,0.0,0.5
ocean,P23,low,high,low,low,high,B08_run1_opt.wav,B08,optimised,-0.202,0.161,a87dffb404c4e9ea210fcc37c005d0f1d4dc1eb8e3643321481eb0245bf2bb8c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,4,2,4,2,4,2,2,2,4,2,2,-0.25,-0.25
ocean,P20,low,high,high,low,low,B10_run1_nonopt.wav,B10,non_optimised,-0.233,-0.17,23cb66f6f3f4bbf1b127dc1935e4aefbb8b1bc80d3c86f1116782850dede9c7b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,4,3,2,3,3,4,2,0.0,0.0
ocean,P27,low,low,high,low,high,B14_run1_nonopt.wav,B14,non_optimised,0.234,-0.17,392c77ae6303352717db884c62dcc9a38b4e5a936805ccb70c4c6e1bc39b117b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,2,3,4,2,2,4,2,2,0.0,0.0
ocean,P06,high,high,low,high,low,B10_run2_opt.wav,B10,optimised,-0.233,-0.17,0cafedec4dc38e7a67d593c7098239c182d45d24027656cd7aba1329a8be1698,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P13,high,low,low,high,high,B14_run1_nonopt.wav,B14,non_optimised,0.234,-0.17,392c77ae6303352717db884c62dcc9a38b4e5a936805ccb70c4c6e1bc39b117b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P24,low,high,low,low,low,B03_run0_opt.wav,B03,optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,2,3,2,3,2,4,2,0.0,0.0
ocean,P01,high,high,high,high,high,B08_run0_nonopt.wav,B08,non_optimised,-0.202,0.161,cf9e6e36a75a72443ae951c0ae80816b94db337517a67e8309eeac66ec22621d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,3,4,3,2,3,2,3,2,-0.25,0.0
ocean,P31,low,low,low,low,high,B07_run0_opt.wav,B07,optimised,-0.14,0.215,70cffd0a49cbae2ddd29ce675a9306a595361e70345343fbbe99843d7aa68de2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,8,1,5,1,4,5,1,1,3,1,1,-0.25,0.75
ocean,P12,high,low,high,low,low,B05_run2_opt.wav,B05,optimised,-0.171,0.175,854935d168f71456e7610c97a1b9d0ce602f97d5554f917014ddef73c9b92736,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,2,5,2,4,4,2,3,2,3,2,0.0,0.75
ocean,P15,high,low,low,low,high,B06_run1_opt.wav,B06,optimised,-0.233,0.121,1ebccc66c00e6f192618dc45d6ab7d0f9003c97c95eff150f152f96dee45a825,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,3,2,3,2,3,2,0.0,0.0
ocean,P20,low,high,high,low,low,B10_run2_nonopt.wav,B10,non_optimised,-0.233,-0.17,887ac4290a9d0b5c968ece23dbaa2e888d8480293e4561cbbec180a48b527d73,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,4,4,2,0.0,0.0
ocean,P27,low,low,high,low,high,B12_run2_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,6,1,5,1,4,3,1,1,3,1,2,-0.25,0.25
ocean,P22,low,high,low,high,low,B14_run1_opt.wav,B14,optimised,0.234,-0.17,bc0f1256730062d3e66e41c92d4ac103e172ef2790a0bcc4981ff3390e00db08,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,3,4,2,3,1,4,3,4,1,0.0,0.0
ocean,P23,low,high,low,low,high,B15_run0_nonopt.wav,B15,non_optimised,0.125,-0.365,06c735ab2303976a18d9207675618db4fc99c95cf0ac41cc9edb2330a6cb534e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,3,4,3,2,3,4,3,2,0.0,0.0
ocean,P03,high,high,high,low,high,B06_run2_nonopt.wav,B06,non_optimised,-0.233,0.121,1971c4989659113f991a491c335d7abd6c78f5353866665af4061f5f6977ff38,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,6,2,4,2,4,3,2,3,2,3,2,-0.25,0.25
ocean,P06,high,high,low,high,low,B02_run1_nonopt.wav,B02,non_optimised,0.234,0.121,6bd29cd86d68efdb3e28484855dea05f2b1b797ea58d9eb974dffa4163b816fa,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,7,2,4,2,3,4,2,3,2,3,2,0.0,0.5
ocean,P24,low,high,low,low,low,B08_run2_nonopt.wav,B08,non_optimised,-0.202,0.161,9ec3519c58bcfceedd65e0cbb8835e26c2f27e945c317870980a607b40d814c1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,3,2,2,1,3,2,4,1,0.0,0.0
ocean,P10,high,low,high,high,low,B14_run1_opt.wav,B14,optimised,0.234,-0.17,bc0f1256730062d3e66e41c92d4ac103e172ef2790a0bcc4981ff3390e00db08,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,2,2,3,1,2,3,3,1,0.0,0.0
neutral,neutral,,,,,,B08_run1_opt.wav,B08,optimised,-0.202,0.161,a87dffb404c4e9ea210fcc37c005d0f1d4dc1eb8e3643321481eb0245bf2bb8c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,5,2,2,2,1,3,3,3,1,0.0,0.0
generic,generic,,,,,,B14_run1_opt.wav,B14,optimised,0.234,-0.17,bc0f1256730062d3e66e41c92d4ac103e172ef2790a0bcc4981ff3390e00db08,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,2,3,1,3,2,3,1,0.0,0.0
ocean,P13,high,low,low,high,high,B13_run2_opt.wav,B13,optimised,0.172,-0.267,51782932a57ad7acce5a269087e39026d1dcc7c88c0f644484ca7167ae633288,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,6,2,4,2,4,3,2,3,2,3,2,0.0,0.25
ocean,P32,low,low,low,low,low,B04_run0_nonopt.wav,B04,non_optimised,0.203,0.161,7bfca0a0e7deaaf4aa93f3ff312b980b1a34adc7d1cca7674e28c52d8be6d85b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,7,2,4,2,3,4,2,3,3,2,2,0.0,0.5
ocean,P09,high,low,high,high,high,B16_run1_opt.wav,B16,optimised,0.187,-0.292,78e7817308498bd4d037f5a51f371ed5f7e8df0b391d692064ba677551d421b2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,3,4,2,3,2,3,2,0.0,0.0
ocean,P26,low,low,high,high,low,B16_run2_nonopt.wav,B16,non_optimised,0.187,-0.292,e3c8120bad63acf08ef3735c15fc12c8455084234b0897a328639812824d902d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,3,2,2,3,1,2,3,3,1,0.0,0.0
ocean,P26,low,low,high,high,low,B14_run1_nonopt.wav,B14,non_optimised,0.234,-0.17,392c77ae6303352717db884c62dcc9a38b4e5a936805ccb70c4c6e1bc39b117b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,3,2,4,2,4,1,4,3,4,2,0.0,0.0
ocean,P10,high,low,high,high,low,B03_run2_opt.wav,B03,optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,4,3,2,2,5,2,4,3,3,2,0.0,0.75
ocean,P04,high,high,high,low,low,B07_run0_nonopt.wav,B07,non_optimised,-0.14,0.215,64e718cb9ab555088d678f52ebbe0b60844be9034caa7a6babe5f3927fbede7f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P20,low,high,high,low,low,B02_run2_nonopt.wav,B02,non_optimised,0.234,0.121,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,9,2,4,1,1,5,1,2,3,1,1,0.0,1.0
ocean,P05,high,high,low,high,high,B16_run0_opt.wav,B16,optimised,0.187,-0.292,2f80b03cf646778f367079970e508ecda2590c0637a9f0a1fc3b8d245553ec5a,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,4,2,4,3,4,3,2,3,2,4,2,0.0,-0.25
ocean,P19,low,high,high,low,high,B07_run0_nonopt.wav,B07,non_optimised,-0.14,0.215,64e718cb9ab555088d678f52ebbe0b60844be9034caa7a6babe5f3927fbede7f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,6,2,4,2,4,3,2,2,4,2,3,-0.25,0.25
ocean,P05,high,high,low,high,high,B14_run0_opt.wav,B14,optimised,0.234,-0.17,35a0c81e06abe77f8bfdab5667df0a2b3437d072f206eee511109c6e5bbfbb3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,7,2,5,2,4,5,2,3,2,3,2,-0.25,0.5
ocean,P19,low,high,high,low,high,B15_run1_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,4,2,4,2,4,2,2,2,4,2,2,-0.25,-0.25
ocean,P30,low,low,low,high,low,B14_run0_nonopt.wav,B14,non_optimised,0.234,-0.17,7cb997ad81c5ece90087fc7f2d51dc5e145aa3105afdf92f9fe7c47783410e72,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,3,4,2,3,1,4,2,4,1,0.0,0.0
ocean,P15,high,low,low,low,high,B11_run1_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,3,4,3,2,3,2,3,2,-0.25,0.0
generic,generic,,,,,,B03_run0_opt.wav,B03,optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,7,2,4,2,2,5,2,3,2,3,2,0.0,0.5
ocean,P18,low,high,high,high,low,B07_run1_opt.wav,B07,optimised,-0.14,0.215,7e9258a8a7b4c25d7a0e40d7745d2c8266e0ce00e0ec52da4a4a36008bee46f1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,7,2,4,2,3,4,2,3,2,3,2,0.0,0.5
ocean,P30,low,low,low,high,low,B10_run0_nonopt.wav,B10,non_optimised,-0.233,-0.17,23cb66f6f3f4bbf1b127dc1935e4aefbb8b1bc80d3c86f1116782850dede9c7b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,2,2,3,4,4,2,0.0,0.0
ocean,P09,high,low,high,high,high,B08_run0_opt.wav,B08,optimised,-0.202,0.161,7b4bd19c347a002239933f3d113c7620e982715dc360b36b4975d84c6d27dbdf,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,2,3,2,0.0,0.0
ocean,P15,high,low,low,low,high,B09_run0_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,4,2,4,3,2,3,3,2,2,-0.25,0.0
ocean,P25,low,low,high,high,high,B04_run0_opt.wav,B04,optimised,0.203,0.161,13993a2f721d5609b28e721ef362010f54ee67a1624e57cf8a759b8dcacacd76,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,6,2,4,2,4,5,2,3,2,2,2,0.0,0.25
ocean,P23,low,high,low,low,high,B06_run0_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,7,2,4,2,4,5,2,3,3,2,2,-0.25,0.5
ocean,P09,high,low,high,high,high,B11_run1_opt.wav,B11,optimised,-0.124,-0.365,b28cb6f363f5e35224b4d015dc656ab976254a4a232b5d035226153d21bf012a,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,2,3,4,2,2,3,3,2,0.0,0.0
ocean,P30,low,low,low,high,low,B03_run0_nonopt.wav,B03,non_optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,2,3,1,3,2,4,1,0.0,0.0
ocean,P07,high,high,low,low,high,B11_run0_nonopt.wav,B11,non_optimised,-0.124,-0.365,7107cc90a15e88f4ef65ee20d285b814f3e3ea5d6a6ce4381f9871fb401f726c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,4,2,4,2,4,2,2,2,3,2,2,-0.25,-0.25
ocean,P30,low,low,low,high,low,B03_run0_nonopt.wav,B03,non_optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,2,3,1,3,2,4,1,0.0,0.0
ocean,P15,high,low,low,low,high,B10_run1_nonopt.wav,B10,non_optimised,-0.233,-0.17,23cb66f6f3f4bbf1b127dc1935e4aefbb8b1bc80d3c86f1116782850dede9c7b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,1,5,2,4,1,2,2,3,3,1,-0.25,-0.25
ocean,P07,high,high,low,low,high,B14_run0_opt.wav,B14,optimised,0.234,-0.17,35a0c81e06abe77f8bfdab5667df0a2b3437d072f206eee511109c6e5bbfbb3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,7,1,5,1,4,5,2,2,3,1,2,-0.25,0.5
ocean,P27,low,low,high,low,high,B12_run1_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,6,1,5,2,4,3,1,2,3,2,1,-0.25,0.25
ocean,P06,high,high,low,high,low,B05_run1_nonopt.wav,B05,non_optimised,-0.171,0.175,425d2a58e7d58363443b2339c1632ff840c43c4e49bb252b9b2945b6ec889f28,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,2,4,1,3,1,2,1,0.0,0.5
ocean,P11,high,low,high,low,high,B10_run0_nonopt.wav,B10,non_optimised,-0.233,-0.17,23cb66f6f3f4bbf1b127dc1935e4aefbb8b1bc80d3c86f1116782850dede9c7b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,1,5,2,4,2,1,2,3,2,1,-0.25,-0.25
ocean,P07,high,high,low,low,high,B13_run2_nonopt.wav,B13,non_optimised,0.172,-0.267,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,1,5,2,4,2,1,2,3,2,1,-0.25,0.0
ocean,P10,high,low,high,high,low,B02_run0_opt.wav,B02,optimised,0.234,0.121,1967002b6f3c41f693e8cb303467207faa6553feeb7e53ffb6c7d3e654cdaa84,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,6,2,4,2,2,5,2,3,2,3,2,0.0,0.25
ocean,P21,low,high,low,high,high,B13_run1_opt.wav,B13,optimised,0.172,-0.267,9667ece679a2fb2ba737a211aadb5b23effaffb9ab83b457827c7b60817d555a,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,3,3,4,3,2,3,4,4,2,0.0,0.0
ocean,P10,high,low,high,high,low,B13_run0_opt.wav,B13,optimised,0.172,-0.267,772742676a025811e4bb77441caea9a66a7bfeea22b3caa4baf3fe2f55a20c3c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,6,8,4,2,2,1,5,1,3,1,2,1,0.25,0.75
ocean,P02,high,high,high,high,low,B10_run2_opt.wav,B10,optimised,-0.233,-0.17,0cafedec4dc38e7a67d593c7098239c182d45d24027656cd7aba1329a8be1698,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,3,2,3,2,3,2,0.0,0.0
ocean,P13,high,low,low,high,high,B11_run2_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,3,4,2,0.0,0.0
ocean,P22,low,high,low,high,low,B07_run2_nonopt.wav,B07,non_optimised,-0.14,0.215,075917bf66e641dcd311ddaf01a90fcebeb31855c278e477efc42f89dcf6726f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,2,3,1,3,2,4,1,0.0,0.0
ocean,P08,high,high,low,low,low,B08_run1_nonopt.wav,B08,non_optimised,-0.202,0.161,55000a337232c8df298860a7a639850f472d5c6cf374bc837e1059c5438a6fe2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,3,2,4,2,3,1,4,2,4,1,0.0,0.0
ocean,P26,low,low,high,high,low,B08_run1_opt.wav,B08,optimised,-0.202,0.161,a87dffb404c4e9ea210fcc37c005d0f1d4dc1eb8e3643321481eb0245bf2bb8c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,2,3,2,1,3,4,3,1,0.0,0.0
ocean,P23,low,high,low,low,high,B09_run0_opt.wav,B09,optimised,-0.171,-0.267,09e1df033ebad39572f3e3e3403069aa9bce0a35bbb34256961bd87dab3d2307,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,1,5,2,4,1,2,2,3,2,1,-0.25,0.0
ocean,P23,low,high,low,low,high,B11_run1_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,4,2,4,2,4,2,2,2,4,2,2,-0.25,-0.25
ocean,P04,high,high,high,low,low,B03_run2_opt.wav,B03,optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,3,4,2,2,5,2,3,2,2,2,0.0,0.75
ocean,P01,high,high,high,high,high,B12_run0_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,4,2,4,2,4,2,2,2,3,2,2,-0.25,-0.25
ocean,P27,low,low,high,low,high,B13_run1_nonopt.wav,B13,non_optimised,0.172,-0.267,5cd557e8371cefc55f54e0b8395143ca134bf8807d66b7494475c93bcfa6a231,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,7,2,5,2,4,5,2,3,3,2,3,-0.25,0.5
ocean,P26,low,low,high,high,low,B03_run0_nonopt.wav,B03,non_optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,2,2,4,2,3,2,3,2,0.0,0.0
neutral,neutral,,,,,,B16_run1_nonopt.wav,B16,non_optimised,0.187,-0.292,da3422dc054fdadd934919dcda87774554955ea5c4f5b5b372c188dbb02620e4,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,2,2,2,1,3,2,3,1,0.0,0.0
ocean,P30,low,low,low,high,low,B16_run2_opt.wav,B16,optimised,0.187,-0.292,e37c93a1111bf8200927ee68aa17446f4203def3150d4553e3f422d58c490f54,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,3,2,3,1,3,2,4,1,0.0,0.0
ocean,P13,high,low,low,high,high,B07_run0_nonopt.wav,B07,non_optimised,-0.14,0.215,64e718cb9ab555088d678f52ebbe0b60844be9034caa7a6babe5f3927fbede7f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
